,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
50,1517529600,9147.93,7786.2,9114.73,322596.22,2768759876.15,8870.82,direct,,3281457097.91,4794385739.06,8075842836.98,3889890496.82,5310885773.94,9200776270.77,7828813564.11,13797496543.85,21626310107.96,16121741333.96
51,1517616000,9504.37,8194.68,8872.87,139226.07,1253484523.4,9251.27,direct,,1881812857.35,2393823840.42,4275636697.78,2348410651.17,2721155791.05,5069566534.73,4764521356.1,7569838078.13,12334359434.24,8758250764.08
52,1517702400,9400.99,7889.83,9251.27,164609.06,1413207410.82,8218.05,direct,,1605238363.12,2362717645.09,3967956008.21,2054384544.96,2660944516.05,4715329061.02,4131962152.81,7391611499.05,11523573569.68,8457587749.07
53,1517788800,8391.29,6627.31,8218.05,341828.54,2534149181.03,6937.08,direct,,1743771718.48,3893545478.38,5637317196.86,2176333549.99,4297296992.32,6473630542.3,4372897290.16,10880274992.39,15253172282.55,11465336942.78
54,1517875200,7932.38,5968.36,6936.43,495883.24,3397596513.74,7701.25,direct,,2427260028.76,6279623046.86,8706883075.63,2915254586.8,6954200563.43,9869455227.24,5887510591.58,17233851320.04,23121361911.61,16376876243.29
55,1517961600,8572.68,7208.86,7701.25,271450.37,2159765331.36,7592.72,direct,,2165678586.83,3659280273.85,5824958860.68,2516175018.23,4076607902.62,6592782920.85,5110515570.32,10557541478.09,15668057048.41,10899229822.81
56,1518048000,8643.94,7590.48,7593.78,193040.33,1594673973.51,8260.69,direct,,2148433564.04,2541881555.02,4690315119.06,2675514737.15,2892573040.62,5568087695.16,5265398087.86,8075749507.07,13341147594.93,8450597728.44
57,1518134400,8743.2,7775.36,8259.26,162279.68,1348072086.15,8696.83,direct,,2136230443.66,2454159936.16,4590390379.82,2751641615.9,2783395655.53,5535037271.44,5395012829.43,7414262299.73,12809275129.17,8717033953.65
58,1518220800,9081.49,8176.25,8696.83,155616.78,1348923336.33,8569.29,direct,,2275105105.33,2636237608.85,4911342628.49,2961539425.8,2986474774.3,5948014200.1,5806156031.12,7759664851.89,13565820883.0,10358328951.96
59,1518307200,8573.35,7862.31,8569.32,123293.84,1013771945.88,8084.61,direct,,1692125123.07,2157284316.18,3849409439.24,2245767300.48,2413024703.46,4658792003.94,4409867993.88,6880271680.74,11290139674.63,7832433227.96
60,1518393600,8997.34,8084.41,8084.61,124923.98,1085921871.17,8911.27,direct,,1601072018.84,2359705989.14,3960777918.87,2185614259.96,2620314030.7,4805928290.66,4269474648.74,7158958580.1,11428433317.96,7585250924.05
61,1518480000,8955.15,8379.35,8911.17,98632.88,853320352.71,8544.69,direct,,1612814253.5,1874220416.63,3487034670.13,2181038531.02,2080630391.51,4261668922.53,4284215454.24,6048079319.69,10332294773.93,6617513268.97
62,1518566400,9508.22,8542.98,8544.69,133702.54,1220863360.18,9485.64,direct,,2437345063.07,2540616838.3,4977961901.37,3169965622.77,2829977140.21,5999942762.99,6254215967.1,7692177524.16,13946393586.11,10383280246.8
63,1518652800,10223.58,9363.38,9485.64,168776.78,1666668487.88,10033.75,direct,,2557624547.9,3410243658.2,5967868206.1,3245455468.79,3759630673.03,7005086141.81,6415210407.66,10513256290.23,16928466798.23,11140584501.31
64,1518739200,10303.14,9720.38,10033.75,105556.67,1061827697.26,10188.73,direct,,2172019197.18,2410245357.48,4582264554.65,2816835390.43,2642495318.19,5459330810.51,5537337968.91,8282635535.06,13819973503.98,8542509282.44
65,1518825600,11119.45,10074.07,10188.73,123660.48,1327921168.02,11097.21,direct,,2380215049.32,2999750866.0,5379965915.32,3135584933.34,3329591685.22,6465176507.59,6143961993.59,10129533288.0,16273495281.59,9371715803.34
66,1518912000,11288.34,10161.01,11097.21,154431.22,1659704217.34,10417.23,direct,,1944220137.74,3631152612.11,5575372749.85,2454235634.55,3943952860.77,6398188495.32,4773484177.73,11405017166.64,16178501344.37,9675365090.45
67,1518998400,11265.96,10336.32,10418.12,108244.29,1186535653.61,11182.28,direct,,1959112532.33,2709499096.26,4668611628.58,2644644779.65,3013654652.16,5658299319.98,5122365962.78,8208260827.48,13330626790.26,8214690862.13
68,1519084800,11802.23,11130.95,11182.28,142449.23,1640343867.77,11256.43,direct,,2546445241.04,3453704043.64,6000149284.67,3555753149.55,3870216717.78,7425969867.33,6779560707.13,10182241154.61,16961801861.74,11193524566.59
69,1519171200,11295.58,10256.21,11256.78,183274.25,1982721124.63,10481.66,direct,,1989720101.28,4023002924.86,6012723026.14,2663388653.02,4469450470.39,7132839123.41,5237384992.81,11515637500.94,16753022388.93,11034844804.91
70,1519257600,10941.57,9757.19,10481.66,175506.26,1795951829.82,9847.96,direct,,1679692775.98,3586633039.26,5266325815.24,2226230723.92,3998573599.97,6224804225.41,4371183771.96,9761700930.52,14132884702.49,9656306388.45
71,1519344000,10420.67,9604.0,9847.96,139373.76,1399448203.16,10175.51,direct,,1959641333.64,3127147196.42,5086788530.06,2500254783.36,3459836920.45,5960091602.06,4929006563.22,8126925856.27,13055932521.25,9336346171.08
72,1519430400,10528.0,9396.54,10175.51,125269.68,1244484468.57,9705.73,direct,,1921890802.25,2601588412.3,4523479214.56,2408474473.07,2873304400.06,5281778873.13,4751231254.19,7393345165.65,12144576419.84,8125118287.67
73,1519516800,9873.79,9329.44,9705.73,82430.45,793093192.66,9610.11,direct,,1687710220.0,1919586702.02,3607296922.03,2170629010.83,2124042080.58,4294671091.4,4259357204.59,6195155969.98,10454513174.57,6582493663.86
74,1519603200,10457.51,9411.82,9610.11,117416.47,1181729273.47,10326.5,direct,,1896089144.88,2677619421.15,4573708669.29,2512627044.54,2978888862.75,5491515907.29,4887707587.44,8110063308.04,12997770895.47,8275541856.26
75,1519689600,10879.38,10154.24,10326.5,99772.39,1060840699.02,10594.76,direct,,1910269766.92,2418537167.93,4328807040.8,2485804146.76,2719337131.05,5205141277.81,4885523749.56,7510175722.39,12395699471.94,7680988681.01
76,1519776000,11067.76,10303.14,10594.76,105434.79,1126074675.67,10334.44,direct,,1911399116.09,2412008484.0,4323407496.75,2476960232.71,2701701852.57,5178661981.93,4873732445.13,7507238464.93,12380970806.71,7481995561.78
77,1519862400,11090.3,10247.56,10334.44,88432.44,952472120.03,10929.37,direct,,2135358561.15,2174294988.25,4309653549.4,2709219013.3,2461010834.73,5170229957.33,5329664328.08,6899584609.6,12229248937.68,7416451457.43
78,1519948800,11191.94,10801.45,10929.37,77195.49,852908489.64,11043.12,direct,,2233240991.81,2117150634.54,4350391515.91,2816615560.76,2389705216.67,5206320777.42,5544880419.09,6392298416.72,11937178835.82,7262146537.11
79,1520035200,11530.66,11043.12,11043.12,71279.36,812200126.22,11465.36,direct,,1904701274.58,2061486289.01,3966187563.58,2454670631.17,2300263532.41,4754934163.58,4837744560.64,6520894951.25,11358639511.89,6769301033.29
80,1520121600,11539.79,11084.01,11465.36,61016.39,690727335.55,11504.42,direct,,1725174522.33,1880925271.79,3606099679.07,2246980960.44,2082077294.43,4329058254.87,4429857336.9,6002971842.74,10432829179.64,6509993950.71
81,1520208000,11694.15,11431.55,11503.94,68323.51,791471905.1,11440.73,direct,,2044029309.22,1868140784.68,3912169979.49,2491371462.43,2088927538.84,4580299001.28,4945683654.62,5842703814.89,10788387469.5,7303083482.3
82,1520294400,11441.65,10589.28,11440.33,109876.55,1210081181.36,10735.45,direct,,1689958113.76,2606472895.39,4296431009.16,2237992208.17,2909062396.45,5147054604.62,4369161965.23,8200251582.18,12569413547.42,7652509277.31
83,1520380800,10913.7,9470.73,10735.45,183060.08,1858869115.0,9928.56,direct,,1985978978.98,3555472141.65,5541451120.63,2546941626.12,3949237540.54,6496179166.66,5001212158.2,10978505815.71,15979717973.92,9568087544.93
84,1520467200,10119.21,9086.85,9928.56,154879.22,1492236089.97,9316.72,direct,,1481721738.91,2927728949.71,4409450688.62,1974587593.31,3222563634.82,5197151228.13,3891745061.2,9058545769.59,12950290830.79,7730885033.09
85,1520553600,9433.38,8393.45,9316.77,233598.15,2081621422.7,9252.76,direct,,1476751876.89,4003889375.16,5480641252.06,2007842998.23,4482953152.3,6490796243.06,3951280957.63,11260125093.18,15211406050.81,9655285316.53
86,1520640000,9518.62,8727.43,9252.76,117409.38,1084925795.69,8797.27,direct,,1026069850.37,2294177670.66,3320247609.0,1447888742.03,2540388009.79,3988276751.83,2853626156.62,7075094255.68,9928720412.3,5962058376.92
87,1520726400,9735.64,8484.32,8797.27,149877.66,1374814644.2,9544.84,direct,,1069053482.52,2962668989.18,4031722567.15,1533636638.47,3265634714.52,4799271352.99,3012505271.37,9284989557.77,12297494829.14,6804547838.52
88,1520812800,9907.41,8796.52,9543.98,152959.8,1435404200.39,9142.15,direct,,1316542828.62,2781810153.44,4098352890.64,1768834061.16,3091675099.76,4860509160.92,3469238215.35,8623532834.9,12092771050.25,6871663861.5
89,1520899200,9486.12,8856.65,9142.27,133768.47,1228556284.3,9160.12,direct,,1371786594.77,2516438945.62,3888225540.39,1828410424.26,2776570323.41,4604980747.67,3586389785.06,8396853642.21,11983243335.66,6282999497.36
90,1520985600,9360.66,7966.94,9160.12,161775.05,1385572511.72,8217.7,direct,,1359056949.56,2649532672.88,4008589704.62,1789937421.55,2976413713.82,4766351135.37,3520275152.09,8126971414.85,11647246566.94,6962878329.49
91,1521072000,8432.12,7698.47,8216.22,187365.71,1519850464.55,8268.41,direct,,1492165225.38,2967303396.73,4459468622.11,1896635833.03,3328397925.51,5225033758.54,3758304229.43,9017955422.8,12776259569.54,7723510287.91
92,1521158400,8616.63,7924.11,8267.95,129688.11,1082790136.53,8283.23,direct,,1267577799.79,2180763485.13,3448341284.93,1680505844.02,2445225565.47,4125731409.48,3308864944.89,6805801123.93,10114666068.83,6046743404.35
93,1521244800,8360.64,7765.41,8283.23,111641.32,901939422.97,7883.45,direct,,1112423932.86,1772721365.56,2885145298.41,1487728104.79,1990936601.74,3478664627.7,2934461087.07,5671089992.09,8605551000.33,5142816065.87
94,1521331200,8299.86,7318.46,7882.67,198796.34,1535519444.95,8215.4,direct,,1594251523.64,3050435527.8,4644687133.59,2004118240.41,3423459954.65,5427578195.06,3968141221.12,9485569109.97,13453710248.94,8697277655.31
95,1521417600,8725.6,8129.66,8215.5,171829.52,1447812723.08,8623.14,direct,,1563651912.33,2920016473.77,4483668386.1,1969378410.16,3289412906.7,5258791316.85,3913215079.63,8942818770.71,12856033850.34,8155264117.71
96,1521504000,9056.23,8339.8,8623.14,131959.66,1150462439.42,8920.71,direct,,1719492900.97,2514951095.15,4234443996.13,2165855969.44,2811706541.94,4977562511.39,4281887900.19,7668124116.59,11950012016.78,7829513944.42
97,1521590400,9184.51,8778.69,8920.53,109985.22,991376396.96,8911.35,direct,,1770895285.52,2168967606.97,3939862981.6,2210154262.63,2415261458.77,4625415632.28,4406945332.14,6830610193.95,11237555526.09,7114990264.52
98,1521676800,9107.0,8500.88,8911.37,116522.98,1023286566.15,8724.98,direct,,1509764693.46,2086633934.37,3596398627.84,1866448332.35,2327465631.07,4193913963.42,3746839444.49,7010460267.89,10757299712.38,6302577774.3
99,1521763200,8935.88,8307.58,8724.98,109649.39,939997284.45,8934.8,direct,,1908107399.94,2104710526.1,4012817926.04,2247511324.49,2341338965.17,4588850289.66,4511955435.2,7427997712.49,11939953058.35,6555207760.81
100,1521849600,9036.23,8515.53,8935.51,93296.24,827663165.33,8548.06,direct,,1953617654.91,1674387838.2,3628005493.11,2307584015.01,1873541052.96,4181124982.49,4620005120.73,5648603438.2,10268608558.93,5900016670.94
101,1521936000,8690.36,8395.85,8548.39,76775.64,657643520.26,8472.84,direct,,1487456458.66,1394172354.28,2881628812.94,1818800592.86,1561333777.2,3380134370.06,3644304557.81,5052813550.47,8697118108.28,4752083905.4
102,1522022400,8521.04,7869.27,8472.56,131859.97,1079038734.78,8152.2,direct,,1710328054.55,2120950292.45,3831278347.01,2128739964.12,2363127208.72,4491867254.36,4216562406.0,6405101528.87,10621663853.35,6633037856.09
103,1522108800,8226.24,7752.3,8152.18,116523.1,930754990.52,7808.48,direct,,1451933992.59,1877080116.78,3329014187.45,1874162243.97,2075911971.93,3950074293.99,3719198545.2,5943597353.66,9662795976.95,6134123562.9
104,1522195200,8117.79,7752.6,7808.42,82590.62,657712114.92,7959.78,direct,,1519988285.91,1420916724.95,2940905010.86,1944003458.18,1590744521.48,3534747979.66,3861219152.34,5052527028.63,8913746180.97,5451370272.22
105,1522281600,7983.77,6927.11,7959.78,185805.88,1379180030.3,7106.62,direct,,1595570789.38,2545285841.47,4140856630.86,1988113686.23,2814488231.45,4802601917.67,3957282260.59,7864416301.82,11821698562.41,7619406480.85
106,1522368000,7280.27,6595.26,7106.62,229837.79,1584675343.21,6853.76,direct,,1347848653.13,2976661783.0,4324510436.13,1648681631.8,3256069016.92,4904750648.72,3275199300.36,9551953788.35,12827153088.71,7561614276.67
107,1522454400,7228.4,6806.34,6853.75,129526.48,915400590.57,6943.77,direct,,1230200858.51,1806666533.39,3036867461.34,1481344034.56,1987727766.46,3469071801.02,2939226597.92,5839763342.65,8778989940.57,5139835354.04
108,1522540800,7056.22,6463.54,6943.77,131344.01,889887684.72,6835.84,direct,,1088501291.05,1834451667.14,2922952889.82,1394384350.09,2032899178.46,3427283528.56,2753762295.19,6064305672.41,8818067967.6,5146506380.22
109,1522627200,8218.66,6792.3,6835.58,106513.22,748861435.14,7074.6,direct,,1119923329.2,1558589491.13,2678512820.33,1466335999.67,1732650331.93,3198986331.61,2856993234.5,5115195296.33,7972188530.83,4683566875.73
110,1522713600,7528.97,7039.88,7074.65,122807.02,905326798.64,7434.3,direct,,1562081065.17,1891228081.15,3453309146.32,1960437399.62,2116663043.66,4077100443.28,3857568612.34,6447946738.86,10305515351.2,5978946786.43
111,1522800000,7442.42,6727.09,7434.3,123910.33,877199782.17,6815.5,direct,,1386170535.66,1736459837.35,3122630373.0,1670631035.65,1956099479.94,3626730515.59,3291033472.02,5889806862.88,9180840334.9,5433689271.54
112,1522886400,6933.66,6602.38,6815.5,114426.84,777145174.76,6790.45,direct,,1700815962.69,1660218578.32,3361034541.01,2010360391.46,1859517063.54,3869877455.0,3987525328.57,5715586002.66,9703111331.23,5547063806.07
113,1522972800,6869.53,6526.67,6790.45,90749.16,605651287.47,6634.86,direct,,1106984193.29,1240829688.51,2347813881.8,1413319129.62,1385461807.38,2798780936.99,2797784447.37,4216528039.48,7014312486.85,4115073798.08
114,1523059200,7083.85,6624.47,6634.86,81312.77,564883141.53,6917.2,direct,,1193320619.66,1212217649.16,2405538268.82,1522153516.82,1375075030.04,2897228546.86,2996349394.33,3971843858.21,6968193321.71,4070544139.92
115,1523145600,7132.03,6911.02,6917.2,60386.23,425825572.09,7049.92,direct,,1131288184.04,911229161.19,2042517345.24,1415120148.72,1038937686.5,2454057835.22,2801599080.94,3320527900.32,6122126981.27,3442621164.35
116,1523232000,7204.28,6633.69,7049.92,130534.03,901883664.92,6789.53,direct,,1379186627.56,1661327787.26,3040514414.82,1665027266.37,1842397491.25,3507424825.51,3293613971.0,5557163496.02,8850777467.03,5233755165.62
117,1523318400,6922.84,6676.72,6789.53,62035.53,424510977.27,6871.07,direct,,1537267651.79,940110104.01,2477377755.8,1820814311.0,1080648564.91,2901462875.91,3623248578.47,3568284484.66,7191533063.13,4143312720.86
118,1523404800,6999.37,6839.16,6871.07,64802.3,450141340.22,6977.13,direct,,1772653185.09,942861439.68,2715514624.77,2079355958.77,1099508473.88,3178864432.65,4142197329.92,3443446481.83,7585643811.74,5244733599.13
119,1523491200,8051.95,6791.33,6977.04,197276.82,1490759969.77,7927.73,direct,,2553053383.43,2992116518.85,5545169902.28,2979410032.48,3308942778.16,6288352810.64,5934642787.5,9017982902.69,14952625690.19,10072043498.16
120,1523577600,8237.16,7758.8,7927.73,145665.26,1171435820.59,7899.11,direct,,2380426341.17,2460481530.28,4840907871.45,2818918575.85,2732141402.11,5551059898.97,5609499410.53,7926478678.35,13535978088.88,9190962124.83
121,1523664000,8195.34,7841.19,7898.74,66678.63,537286381.88,8022.51,direct,,1593335628.78,1361024437.26,2954360066.04,1946908663.46,1516946171.04,3463854914.72,3898783741.96,4969878117.49,8868661939.67,5573476366.67
122,1523750400,8437.03,8021.04,8022.51,68822.07,570527804.56,8376.73,direct,,1619031338.39,1353933299.15,2972964637.54,2020918781.75,1537033957.67,3557952739.42,4023456504.86,4697451048.74,8720907637.37,5788231720.43
123,1523836800,8430.93,7929.24,8376.73,87681.75,713471956.84,8079.77,direct,,1680218389.84,1638014196.03,3318232585.87,2069566912.18,1843171352.8,3912738264.98,4114327072.12,5555227522.42,9669554594.54,6122751213.6
124,1523923200,8187.6,7858.12,8079.77,71933.6,580880500.84,7921.63,direct,,2363880696.04,1370158395.65,3734039091.69,2764557771.26,1559689255.4,4324247026.66,5522521656.91,4774122652.44,10296644309.36,6562495582.31
125,1524009600,8246.57,7908.92,7921.65,73050.12,593500791.64,8189.96,direct,,2258049940.42,1329031246.27,3587081104.79,2706972933.67,1523586940.16,4230559955.72,5382122385.46,4671070549.66,10053192935.12,6503809151.51
126,1524096000,8321.01,8136.42,8189.92,72820.98,602099034.89,8301.82,direct,,2602948657.93,1387908312.8,3990856970.73,3095402907.2,1588631128.07,4684034118.29,6162090815.23,4781429078.09,10943519976.34,7366482830.93
127,1524182400,8945.14,8243.49,8301.82,114730.74,979994921.45,8877.08,direct,,2784722064.3,2119380035.9,4904102100.2,3403472649.54,2400286976.82,5803759626.36,6742905600.11,6877228425.96,13620134026.07,9843561077.42
128,1524268800,9047.82,8631.18,8877.15,93635.24,829073400.66,8935.72,direct,,2454254473.75,1913274815.3,4367529289.05,3024327942.95,2161124970.3,5185452913.25,6002843343.03,6710848943.58,12713692286.61,8872292561.65
129,1524355200,9043.98,8788.44,8935.85,68212.83,610183093.43,8823.36,direct,,2223310429.27,1424935317.19,3648245746.45,2763837492.12,1625609317.11,4389446809.24,5483521390.84,5176846984.98,10660368375.82,7544770961.15
130,1524441600,9025.73,8804.2,8823.46,61895.95,553892335.42,8968.25,direct,,2367590288.11,1342121481.54,3709711769.65,2996603433.59,1522718450.04,4519321793.95,5928507579.94,4744530156.21,10673037736.15,7625154207.78
131,1524528000,9741.91,8957.68,8967.86,136352.05,1276464750.74,9655.77,direct,,3664894140.87,2704595370.98,6369489415.29,4416392002.06,3024737060.1,7441129062.17,8793831276.14,9057825724.85,17851657097.54,12907159556.37
132,1524614400,9765.23,8757.06,9657.69,192797.41,1779806222.98,8873.62,direct,,3281095089.73,3464957117.28,6746052118.27,3973553173.13,3881180208.71,7854733381.83,7895670052.98,10717576160.71,18613246213.69,14158958643.0
133,1524700800,9315.13,8669.38,8873.57,111690.32,997427934.62,9282.12,direct,,2711310315.1,2311064279.67,5022374594.77,3463727780.31,2631846178.6,6095573958.91,6788503059.62,7863137903.62,14651640963.24,10182511165.83
134,1524787200,9385.87,8923.48,9289.01,82025.4,758182407.35,8938.47,direct,,2408373401.56,1690710438.5,4099083840.06,3278739398.41,2019712994.25,5298452392.67,6255574911.18,5482509433.98,11738084345.16,9463503124.56
135,1524873600,9435.9,8892.52,8938.47,83347.1,774111704.68,9351.47,direct,,2758242167.1,1811176438.04,4569418698.66,3399342947.14,2024491511.01,5423834458.15,6755158635.54,5369119007.18,12124277642.71,9416165152.72
136,1524960000,9552.67,9189.07,9349.94,68227.03,640931911.37,9407.04,direct,,3526596853.33,1658745809.03,5185342662.36,4219784039.77,1863493421.16,6083277460.93,8375146129.72,4573957496.57,12949103626.29,11125254576.01
137,1525046400,9459.81,9133.6,9407.35,61631.36,574099218.21,9248.45,direct,,3699792758.32,1489148702.65,5188941460.98,4386727948.47,1674690829.1,6061418870.06,8765028616.82,4055587751.13,12820616367.95,10565716999.28
138,1525132800,9251.66,8851.1,9248.25,74147.8,669555436.99,9077.28,direct,,2953738651.68,1672171407.52,4625910059.19,3552614105.9,1871454012.64,5424068118.54,7065422705.1,4815974595.7,11881397300.8,9444644601.88
139,1525219200,9271.62,8993.82,9077.28,57618.44,527488395.49,9232.19,direct,,2836110303.62,1418418161.52,4254528557.46,3352068136.68,1538562189.3,4890630325.98,6724995575.76,3640884829.69,10365880405.46,8618577661.68
140,1525305600,9817.19,9172.28,9232.19,90631.98,857646889.15,9745.04,direct,,4385103016.47,2203709237.96,6588812254.43,5117716997.9,2396831860.51,7514548858.41,10162776341.86,5653478345.26,15816254687.12,13318421821.29
141,1525392000,9785.15,9547.21,9746.26,68689.75,663887678.35,9699.61,direct,,3328214569.81,1688750211.07,5016964780.87,4004196783.05,1867340497.34,5871537280.39,7944643170.36,4567013161.44,12511656331.8,10707404522.8
142,1525478400,9968.85,9687.09,9700.37,68875.75,679872376.4,9845.9,direct,,3112820274.76,1726229069.89,4839049344.66,3790806881.13,1901246145.31,5692053026.44,7543662937.62,4858485742.01,12402148679.63,10400181340.33
143,1525564800,9936.96,9441.93,9846.44,62904.49,608650204.19,9644.92,direct,,2809289254.84,1682342176.78,4491631431.61,3435396180.98,1853212447.54,5288608724.97,6826756454.27,4804424481.85,11631180936.12,10362817436.88
144,1525651200,9662.23,9202.13,9643.99,73842.44,692580062.51,9377.81,direct,,2781394583.11,1801324817.81,4582719400.92,3403089463.71,1970674562.36,5373764026.07,6760328469.87,5121367397.05,11881695866.93,10924229155.73
145,1525737600,9472.09,9063.07,9377.08,72659.12,673924125.29,9196.13,direct,,2769798763.81,1607849070.17,4377647833.98,3301809322.24,1768115729.28,5069925051.51,6637470242.73,4553492277.5,11190962520.23,9215479485.17
146,1525824000,9373.46,8987.27,9196.13,67939.11,625495066.08,9321.16,direct,,2960806072.88,1549087961.35,4509894127.44,3328966259.69,1718812209.99,5047778469.69,6873802102.73,4242254635.03,11116056737.76,9175302488.32
147,1525910400,9393.95,9017.13,9321.52,67915.99,629850604.12,9032.22,direct,,2844599779.74,1537797506.35,4382397376.41,3317490509.41,1705110439.95,5022601039.69,6640230183.8,4294413076.23,10934643260.03,8940558141.13
148,1525996800,9032.27,8363.5,9032.22,134727.27,1176888629.2,8421.0,direct,,3182030806.92,2360560741.14,5542591632.27,3638100293.31,2596806085.65,6234906378.96,7321609987.02,6946616036.01,14268226023.03,12351526928.79
149,1526083200,8653.8,8225.97,8420.82,92805.87,783972252.35,8486.67,direct,,2511549957.2,1889306803.6,4400856760.8,2987917013.17,2058251028.16,5046168041.33,5941240322.62,5226638436.75,11167878759.37,10253110868.94
150,1526169600,8773.96,8350.91,8488.07,61066.94,525395861.86,8709.46,direct,,2401450783.43,1412154892.71,3813605676.15,2951471559.4,1551683316.03,4503154962.52,5880379085.3,3937722100.34,9818101185.63,8587407804.92
151,1526256000,8883.0,8312.72,8709.46,101370.46,874543293.99,8672.9,direct,,2768809274.9,2024213316.81,4793022591.71,3377069413.22,2214942182.95,5592011596.17,6720368635.34,5403072036.03,12123440671.36,10541605184.29
152,1526342400,8848.69,8441.25,8672.88,84517.8,730739738.9,8480.16,direct,,2570500163.09,1612240132.65,4182740210.94,35708130864.81,1818112637.76,37526243502.57,38856831657.13,4489045116.57,43345876773.7,41681583977.34
153,1526428800,8501.65,8119.17,8480.16,95203.5,789660713.22,8344.78,direct,,2375487827.55,1740404256.7,4115892167.7,2916903412.53,1943673250.66,4860576746.64,5790123070.03,4627716995.91,10417840065.94,8680779061.89
154,1526515200,8476.45,8015.77,8342.69,74445.77,615539512.71,8071.04,direct,,2148196077.44,1348198305.32,3496394382.76,2675461462.82,1555785131.28,4231246674.81,5299528802.82,4125199827.46,9424728630.28,7953238893.55
155,1526601600,8280.45,7940.35,8071.04,68665.67,558167598.76,8247.91,direct,,2226054493.3,1309396457.18,3535451032.95,2670720518.52,1523825786.31,4194546387.32,5371934715.03,4393974500.23,9765909215.25,7960930734.84
156,1526688000,8397.27,8160.8,8247.91,45978.21,381458405.45,8249.24,direct,,1863673745.3,912242782.85,2775916528.15,2297809468.5,1111575850.85,3409385319.36,4579416852.2,3343818462.51,7923235314.71,6332525621.32
157,1526774400,8591.45,8181.46,8249.24,49694.23,418898289.02,8533.0,direct,,1971657080.47,1007007232.91,2978664228.05,2481620732.57,1222627353.92,3704248086.49,4899222632.64,3682923863.5,8582146496.14,6678697353.86
158,1526860800,8585.85,8347.88,8533.22,54602.79,463653636.91,8419.65,direct,,1951625615.05,1069667193.35,3021292808.4,2447535338.17,1291547956.5,3739083210.46,4858072713.52,3776213866.96,8634286580.48,6636676289.19
159,1526947200,8428.6,7962.43,8419.67,66032.52,543342369.36,7992.75,direct,,1840802739.32,1191079125.44,3031881864.75,2293886799.44,1412561824.67,3706448624.11,4568667249.71,4258280632.73,8826947882.43,6614710221.35
160,1527033600,8031.63,7460.66,7992.75,120597.47,934151146.29,7505.77,direct,,2186080806.94,1851221461.53,4037302268.48,2675322807.78,2106228796.36,4781551604.13,5313810523.88,6285300574.0,11599111097.87,8756438216.08
161,1527120000,7729.48,7283.77,7505.77,109709.83,826278113.25,7584.74,direct,,2014551997.36,1659324643.52,3673876640.88,2445353700.55,1913210693.42,4358564393.97,4861959416.16,5845860763.11,10707820103.43,7782911887.15
162,1527206400,7652.37,7347.96,7584.78,84630.56,634474356.99,7475.36,direct,,1611829423.58,1228243211.0,2840072634.58,1976011320.93,1459002789.97,3435014185.65,3934537027.28,4519829234.16,8454366336.2,6021460638.3
163,1527292800,7626.69,7314.71,7475.36,48994.09,368322782.27,7355.06,direct,,1398434106.69,767232271.96,2165666378.65,1784084027.08,975720420.84,2759804447.92,3546351842.94,3043263238.22,6589615081.17,4934695469.27
164,1527379200,7420.07,7256.67,7355.06,46446.45,341348321.23,7362.23,direct,,1502917165.64,752395242.53,2255312481.79,1896646502.01,933375715.44,2830022217.45,3773321850.81,3011223851.74,6784545702.55,5103315841.67
165,1527465600,7455.55,7092.91,7362.23,72505.5,526854342.95,7118.88,direct,,1819455523.68,1114101374.13,2933556897.81,2241754319.41,1329316862.68,3571071182.09,4475985833.57,4083318094.44,8559303928.01,6573528302.36
166,1527552000,7533.03,7069.01,7118.88,86536.7,634849312.09,7474.75,direct,,2010273168.04,1418378661.0,3428651829.04,2422591440.67,1670556394.68,4093147835.35,4884117583.37,4951665478.92,9835783062.29,7406769914.41
167,1527638400,7571.08,7295.78,7474.75,67797.62,505870974.98,7393.02,direct,,1831444085.75,1130114558.66,2961558644.41,2300344531.0,1352169311.26,3652513842.26,4559750657.33,4213407187.9,8773157845.22,6443867349.09
168,1527724800,7608.87,7349.52,7393.02,60780.47,458223966.12,7502.15,direct,,1849588913.54,1073083829.21,2922672742.74,2375730147.47,1403934345.84,3779664493.31,4668753892.56,4232167698.72,8900921591.27,6.169169303420356e+26
169,1527811200,7614.66,7370.27,7501.74,61082.25,458687659.47,7530.55,direct,,1747674907.59,1008118870.3,2755793777.9,2138619645.57,1509587457.38,3648207102.95,4279843731.86,15700047588.07,19979891319.93,6095737665.98
170,1527897600,7697.34,7467.79,7530.55,47435.99,362414878.61,7643.26,direct,,1902111543.41,892133842.15,2794245385.55,2332845702.76,1273691801.68,3606537504.44,4657559359.03,18322909824.09,22980469259.56,6810100634.82
171,1527984000,7774.96,7606.76,7643.26,42988.84,332313005.46,7719.75,direct,,1838557584.09,871195480.0,2709753064.09,2289942946.22,1024152136.18,3314095159.59,4561975918.04,16933133904.66,21495109822.7,6336662529.35
172,1528070400,7760.73,7469.21,7719.73,56223.86,427448262.3,7503.2,direct,,1831026979.99,1040699617.46,2871726597.46,2344108026.21,1224554278.66,3568662304.87,4678345742.88,14103925158.29,18782270901.17,6618197785.1
